Year,Code,Destination,Gender,AgeGroup,InternationalMigrantStocks,TotalPopulation,IMSPercentageofTotalPop
2000,204,Benin,bothsexes,0_4,16844,1220562,1.4%
2000,854,Burkina Faso,bothsexes,0_4,27320,2172254,1.3%
2000,132,Cabo Verde,bothsexes,0_4,282,58673,0.5%
2000,384,Côte d'Ivoire,bothsexes,0_4,72969,2814196,2.6%
2000,270,Gambia,bothsexes,0_4,18477,243236,7.6%
2000,288,Ghana,bothsexes,0_4,27385,3065071,0.9%
2000,324,Guinea,bothsexes,0_4,58813,1500614,3.9%
2000,624,Guinea-Bissau,bothsexes,0_4,3016,207781,1.5%
2000,430,Liberia,bothsexes,0_4,15686,484760,3.2%
2000,466,Mali,bothsexes,0_4,13189,2066891,0.6%
2000,478,Mauritania,bothsexes,0_4,6589,432584,1.5%
2000,562,Niger,bothsexes,0_4,16708,2342970,0.7%
2000,566,Nigeria,bothsexes,0_4,109826,21074261,0.5%
2000,686,Senegal,bothsexes,0_4,13273,1658629,0.8%
2000,694,Sierra Leone,bothsexes,0_4,6116,788650,0.8%
2000,768,Togo,bothsexes,0_4,15932,817749,1.9%
2000,12,Algeria,bothsexes,0_4,15622,3084850,0.5%
2000,818,Egypt,bothsexes,0_4,9412,8557272,0.1%
2000,434,Libya,bothsexes,0_4,39828,571203,7.0%
2000,504,Morocco,bothsexes,0_4,3758,3076785,0.1%
2000,729,Sudan,bothsexes,0_4,92939,4669643,2.0%
2000,788,Tunisia,bothsexes,0_4,1682,840665,0.2%
2000,732,Western Sahara,bothsexes,0_4,158,37982,0.4%
2000,51,Armenia,bothsexes,0_4,35575,196554,18.1%
2000,31,Azerbaijan,bothsexes,0_4,9360,712543,1.3%
2000,48,Bahrain,bothsexes,0_4,11513,74016,15.6%
2000,196,Cyprus,bothsexes,0_4,1772,68059,2.6%
2000,268,Georgia,bothsexes,0_4,2045,257550,0.8%
2000,368,Iraq,bothsexes,0_4,3999,3830631,0.1%
2000,376,Israel,bothsexes,0_4,14844,607061,2.4%
2000,400,Jordan,bothsexes,0_4,318868,750521,42.5%
2000,414,Kuwait,bothsexes,0_4,65925,226078,29.2%
2000,422,Lebanon,bothsexes,0_4,15884,415787,3.8%
2000,512,Oman,bothsexes,0_4,30390,282873,10.7%
2000,634,Qatar,bothsexes,0_4,18576,54855,33.9%
2000,682,Saudi Arabia,bothsexes,0_4,393461,2695653,14.6%
2000,275,State of Palestine,bothsexes,0_4,11602,584161,2.0%
2000,760,Syrian Arab Republic,bothsexes,0_4,48599,2432026,2.0%
2000,792,Turkey,bothsexes,0_4,44220,6644894,0.7%
2000,784,United Arab Emirates,bothsexes,0_4,146730,266427,55.1%
2000,887,Yemen,bothsexes,0_4,17765,3092835,0.6%
2000,398,Kazakhstan,bothsexes,0_4,50680,1106403,4.6%
2000,417,Kyrgyzstan,bothsexes,0_4,5137,537785,1.0%
2000,762,Tajikistan,bothsexes,0_4,4978,892435,0.6%
2000,795,Turkmenistan,bothsexes,0_4,3405,489648,0.7%
2000,860,Uzbekistan,bothsexes,0_4,21866,2847073,0.8%
2000,4,Afghanistan,bothsexes,0_4,4487,4166247,0.1%
2000,50,Bangladesh,bothsexes,0_4,30827,16282149,0.2%
2000,64,Bhutan,bothsexes,0_4,784,77635,1.0%
2000,356,India,bothsexes,0_4,35790,127837336,0.0%
2000,364,Iran (Islamic Republic of),bothsexes,0_4,154338,5845030,2.6%
2000,462,Maldives,bothsexes,0_4,1711,31845,5.4%
2000,524,Nepal,bothsexes,0_4,26607,3594062,0.7%
2000,586,Pakistan,bothsexes,0_4,20668,21896345,0.1%
2000,144,Sri Lanka,bothsexes,0_4,996,1641319,0.1%
2000,156,China,bothsexes,0_4,29988,90183553,0.0%
2000,344,"China, Hong Kong SAR",bothsexes,0_4,23718,288779,8.2%
2000,446,"China, Macao SAR",bothsexes,0_4,1424,22847,6.2%
2000,408,Dem. People's Republic of Korea,bothsexes,0_4,1920,1987652,0.1%
2000,392,Japan,bothsexes,0_4,70412,5955184,1.2%
2000,496,Mongolia,bothsexes,0_4,258,233941,0.1%
2000,410,Republic of Korea,bothsexes,0_4,2942,3171607,0.1%
2000,96,Brunei Darussalam,bothsexes,0_4,2197,34874,6.3%
2000,116,Cambodia,bothsexes,0_4,3767,1575055,0.2%
2000,360,Indonesia,bothsexes,0_4,22995,21305366,0.1%
2000,418,Lao People's Democratic Republic,bothsexes,0_4,1283,797216,0.2%
2000,458,Malaysia,bothsexes,0_4,140950,2685613,5.2%
2000,104,Myanmar,bothsexes,0_4,4807,5207088,0.1%
2000,608,Philippines,bothsexes,0_4,30149,10748179,0.3%
2000,702,Singapore,bothsexes,0_4,28323,237083,11.9%
2000,764,Thailand,bothsexes,0_4,41423,4694024,0.9%
2000,626,Timor-Leste,bothsexes,0_4,1065,152243,0.7%
2000,704,Viet Nam,bothsexes,0_4,4870,7190755,0.1%
2000,28,Antigua and Barbuda,bothsexes,0_4,1825,7290,25.0%
2000,533,Aruba,bothsexes,0_4,544,6978,7.8%
2000,44,Bahamas,bothsexes,0_4,918,28151,3.3%
2000,52,Barbados,bothsexes,0_4,969,18703,5.2%
2000,192,Cuba,bothsexes,0_4,309,750473,0.0%
2000,214,Dominican Republic,bothsexes,0_4,28644,1008019,2.8%
2000,308,Grenada,bothsexes,0_4,591,10109,5.8%
2000,312,Guadeloupe,bothsexes,0_4,2869,37171,7.7%
2000,332,Haiti,bothsexes,0_4,2228,1207517,0.2%
2000,388,Jamaica,bothsexes,0_4,2330,288992,0.8%
2000,474,Martinique,bothsexes,0_4,1869,27410,6.8%
2000,630,Puerto Rico,bothsexes,0_4,9833,275313,3.6%
2000,662,Saint Lucia,bothsexes,0_4,638,15840,4.0%
2000,670,Saint Vincent and the Grenadines,bothsexes,0_4,490,10943,4.5%
2000,780,Trinidad and Tobago,bothsexes,0_4,1434,89616,1.6%
2000,850,United States Virgin Islands,bothsexes,0_4,1731,8476,20.4%
2000,84,Belize,bothsexes,0_4,767,37202,2.1%
2000,188,Costa Rica,bothsexes,0_4,8014,395602,2.0%
2000,222,El Salvador,bothsexes,0_4,1873,752600,0.2%
2000,320,Guatemala,bothsexes,0_4,3146,1895158,0.2%
2000,340,Honduras,bothsexes,0_4,1482,1053756,0.1%
2000,484,Mexico,bothsexes,0_4,116886,11451010,1.0%
2000,558,Nicaragua,bothsexes,0_4,2052,670579,0.3%
2000,591,Panama,bothsexes,0_4,1802,341815,0.5%
2000,32,Argentina,bothsexes,0_4,11222,3507341,0.3%
2000,68,Bolivia (Plurinational State of),bothsexes,0_4,8054,1153639,0.7%
2000,76,Brazil,bothsexes,0_4,9141,17423696,0.1%
2000,152,Chile,bothsexes,0_4,5026,1323269,0.4%
2000,170,Colombia,bothsexes,0_4,11829,4355539,0.3%
2000,218,Ecuador,bothsexes,0_4,12693,1562333,0.8%
2000,254,French Guiana,bothsexes,0_4,2023,21776,9.3%
2000,328,Guyana,bothsexes,0_4,549,96090,0.6%
2000,600,Paraguay,bothsexes,0_4,8068,709719,1.1%
2000,604,Peru,bothsexes,0_4,4024,2999920,0.1%
2000,740,Suriname,bothsexes,0_4,2922,53650,5.4%
2000,858,Uruguay,bothsexes,0_4,3275,270087,1.2%
2000,862,Venezuela (Bolivarian Republic of),bothsexes,0_4,19212,2790756,0.7%
2000,36,Australia,bothsexes,0_4,29810,1278735,2.3%
2000,554,New Zealand,bothsexes,0_4,11175,283436,3.9%
2000,242,Fiji,bothsexes,0_4,825,98245,0.8%
2000,540,New Caledonia,bothsexes,0_4,1388,22531,6.2%
2000,598,Papua New Guinea,bothsexes,0_4,2041,887467,0.2%
2000,90,Solomon Islands,bothsexes,0_4,244,64803,0.4%
2000,548,Vanuatu,bothsexes,0_4,216,28332,0.8%
2000,316,Guam,bothsexes,0_4,2230,16863,13.2%
2000,296,Kiribati,bothsexes,0_4,179,11968,1.5%
2000,583,Micronesia (Fed. States of),bothsexes,0_4,210,15007,1.4%
2000,258,French Polynesia,bothsexes,0_4,1021,23709,4.3%
2000,882,Samoa,bothsexes,0_4,863,25598,3.4%
2000,776,Tonga,bothsexes,0_4,468,13279,3.5%
2000,112,Belarus,bothsexes,0_4,29143,456813,6.4%
2000,100,Bulgaria,bothsexes,0_4,821,321619,0.3%
2000,203,Czechia,bothsexes,0_4,1073,447406,0.2%
2000,348,Hungary,bothsexes,0_4,2229,494030,0.5%
2000,616,Poland,bothsexes,0_4,9220,2057081,0.4%
2000,498,Republic of Moldova,bothsexes,0_4,7355,241227,3.0%
2000,642,Romania,bothsexes,0_4,2068,1101362,0.2%
2000,643,Russian Federation,bothsexes,0_4,84795,6434993,1.3%
2000,703,Slovakia,bothsexes,0_4,539,286863,0.2%
2000,804,Ukraine,bothsexes,0_4,26176,2160098,1.2%
2000,830,Channel Islands,bothsexes,0_4,573,7975,7.2%
2000,208,Denmark,bothsexes,0_4,7672,338606,2.3%
2000,233,Estonia,bothsexes,0_4,417,61287,0.7%
2000,246,Finland,bothsexes,0_4,2564,294746,0.9%
2000,352,Iceland,bothsexes,0_4,894,21189,4.2%
2000,372,Ireland,bothsexes,0_4,12124,261493,4.6%
2000,428,Latvia,bothsexes,0_4,1366,96608,1.4%
2000,440,Lithuania,bothsexes,0_4,599,182629,0.3%
2000,578,Norway,bothsexes,0_4,6835,301770,2.3%
2000,752,Sweden,bothsexes,0_4,9528,463548,2.1%
2000,826,United Kingdom,bothsexes,0_4,78797,3550651,2.2%
2000,8,Albania,bothsexes,0_4,8642,279834,3.1%
2000,70,Bosnia and Herzegovina,bothsexes,0_4,4065,234468,1.7%
2000,191,Croatia,bothsexes,0_4,3708,242500,1.5%
2000,300,Greece,bothsexes,0_4,17841,535029,3.3%
2000,380,Italy,bothsexes,0_4,39409,2620327,1.5%
2000,470,Malta,bothsexes,0_4,403,23865,1.7%
2000,807,North Macedonia,bothsexes,0_4,5452,136314,4.0%
2000,620,Portugal,bothsexes,0_4,10801,532463,2.0%
2000,688,Serbia,bothsexes,0_4,3210,598344,0.5%
2000,705,Slovenia,bothsexes,0_4,1042,90018,1.2%
2000,724,Spain,bothsexes,0_4,40234,1883804,2.1%
2000,40,Austria,bothsexes,0_4,14227,416399,3.4%
2000,56,Belgium,bothsexes,0_4,15431,576031,2.7%
2000,250,France,bothsexes,0_4,52943,3674209,1.4%
2000,276,Germany,bothsexes,0_4,90818,3915889,2.3%
2000,442,Luxembourg,bothsexes,0_4,2449,28413,8.6%
2000,528,Netherlands,bothsexes,0_4,22537,971264,2.3%
2000,756,Switzerland,bothsexes,0_4,105631,400113,26.4%
2000,124,Canada,bothsexes,0_4,50315,1786212,2.8%
2000,840,United States of America,bothsexes,0_4,448546,19564581,2.3%
2005,108,Burundi,bothsexes,0_4,20899,1306827,1.6%
2005,174,Comoros,bothsexes,0_4,496,96693,0.5%
2005,262,Djibouti,bothsexes,0_4,3995,102906,3.9%
2005,232,Eritrea,bothsexes,0_4,870,417126,0.2%
2005,231,Ethiopia,bothsexes,0_4,29619,13553114,0.2%
2005,404,Kenya,bothsexes,0_4,47956,6208241,0.8%
2005,450,Madagascar,bothsexes,0_4,1374,3130541,0.0%
2005,454,Malawi,bothsexes,0_4,13995,2290104,0.6%
2005,480,Mauritius,bothsexes,0_4,359,95009,0.4%
2005,175,Mayotte,bothsexes,0_4,3350,29709,11.3%
2005,508,Mozambique,bothsexes,0_4,27469,3726470,0.7%
2005,638,Réunion,bothsexes,0_4,3869,74527,5.2%
2005,646,Rwanda,bothsexes,0_4,30737,1405999,2.2%
2005,690,Seychelles,bothsexes,0_4,267,7845,3.4%
2005,706,Somalia,bothsexes,0_4,2742,2013801,0.1%
2005,800,Uganda,bothsexes,0_4,72624,5486559,1.3%
2005,834,United Republic of Tanzania,bothsexes,0_4,56592,6814445,0.8%
2005,894,Zambia,bothsexes,0_4,15069,2221746,0.7%
2005,716,Zimbabwe,bothsexes,0_4,13936,1771441,0.8%
2005,24,Angola,bothsexes,0_4,4752,3676787,0.1%
2005,120,Cameroon,bothsexes,0_4,4631,3037410,0.2%
2005,140,Central African Republic,bothsexes,0_4,11145,683446,1.6%
2005,148,Chad,bothsexes,0_4,45258,2022017,2.2%
2005,178,Congo,bothsexes,0_4,32880,594829,5.5%
2005,180,Democratic Republic of the Congo,bothsexes,0_4,25756,10206250,0.3%
2005,226,Equatorial Guinea,bothsexes,0_4,415,122496,0.3%
2005,266,Gabon,bothsexes,0_4,20536,199225,10.3%
2005,678,Sao Tome and Principe,bothsexes,0_4,92,27346,0.3%
2005,72,Botswana,bothsexes,0_4,3623,233747,1.5%
2005,748,Eswatini,bothsexes,0_4,2129,143848,1.5%
2005,426,Lesotho,bothsexes,0_4,371,263765,0.1%
2005,516,Namibia,bothsexes,0_4,5059,255554,2.0%
2005,710,South Africa,bothsexes,0_4,25766,4936562,0.5%
2005,204,Benin,bothsexes,0_4,13522,1376560,1.0%
2005,854,Burkina Faso,bothsexes,0_4,39352,2486277,1.6%
2005,132,Cabo Verde,bothsexes,0_4,229,55042,0.4%
2005,384,Côte d'Ivoire,bothsexes,0_4,92201,3110463,3.0%
2005,270,Gambia,bothsexes,0_4,17673,276033,6.4%
2005,288,Ghana,bothsexes,0_4,20702,3281272,0.6%
2005,324,Guinea,bothsexes,0_4,19356,1630331,1.2%
2005,624,Guinea-Bissau,bothsexes,0_4,3058,225342,1.4%
2005,430,Liberia,bothsexes,0_4,7417,550865,1.3%
2005,466,Mali,bothsexes,0_4,8541,2463634,0.3%
2005,478,Mauritania,bothsexes,0_4,6331,486082,1.3%
2005,562,Niger,bothsexes,0_4,15999,2840092,0.6%
2005,566,Nigeria,bothsexes,0_4,207490,24314339,0.9%
2005,686,Senegal,bothsexes,0_4,13346,1843685,0.7%
2005,694,Sierra Leone,bothsexes,0_4,12433,956871,1.3%
2005,768,Togo,bothsexes,0_4,22716,946040,2.4%
2005,12,Algeria,bothsexes,0_4,12210,2960282,0.4%
2005,818,Egypt,bothsexes,0_4,14518,8797234,0.2%
2005,434,Libya,bothsexes,0_4,39930,577769,6.9%
2005,504,Morocco,bothsexes,0_4,3804,3078570,0.1%
2005,729,Sudan,bothsexes,0_4,59628,5162370,1.2%
2005,788,Tunisia,bothsexes,0_4,1545,796745,0.2%
2005,732,Western Sahara,bothsexes,0_4,191,46699,0.4%
2005,51,Armenia,bothsexes,0_4,21624,186628,11.6%
2005,31,Azerbaijan,bothsexes,0_4,8638,643145,1.3%
2005,48,Bahrain,bothsexes,0_4,15227,81248,18.7%
2005,196,Cyprus,bothsexes,0_4,2135,61432,3.5%
2005,268,Georgia,bothsexes,0_4,1110,233077,0.5%
2005,368,Iraq,bothsexes,0_4,2595,4225314,0.1%
2005,376,Israel,bothsexes,0_4,26006,658992,3.9%
2005,400,Jordan,bothsexes,0_4,384626,813097,47.3%
2005,414,Kuwait,bothsexes,0_4,50657,213146,23.8%
2005,422,Lebanon,bothsexes,0_4,11880,425243,2.8%
2005,512,Oman,bothsexes,0_4,30363,255791,11.9%
2005,634,Qatar,bothsexes,0_4,44154,68230,64.7%
2005,682,Saudi Arabia,bothsexes,0_4,464179,2736026,17.0%
2005,275,State of Palestine,bothsexes,0_4,4193,575026,0.7%
2005,760,Syrian Arab Republic,bothsexes,0_4,49706,2589296,1.9%
2005,792,Turkey,bothsexes,0_4,33858,6529119,0.5%
2005,784,United Arab Emirates,bothsexes,0_4,174847,299512,58.4%
2005,887,Yemen,bothsexes,0_4,21011,3309038,0.6%
2005,398,Kazakhstan,bothsexes,0_4,56492,1230226,4.6%
2005,417,Kyrgyzstan,bothsexes,0_4,3613,482883,0.7%
2005,762,Tajikistan,bothsexes,0_4,3986,856772,0.5%
2005,795,Turkmenistan,bothsexes,0_4,3311,502119,0.7%
2005,860,Uzbekistan,bothsexes,0_4,18980,2568011,0.7%
2005,4,Afghanistan,bothsexes,0_4,5068,4898191,0.1%
2005,50,Bangladesh,bothsexes,0_4,48309,16156706,0.3%
2005,64,Bhutan,bothsexes,0_4,796,71490,1.1%
2005,356,India,bothsexes,0_4,85401,129542986,0.1%
2005,364,Iran (Islamic Republic of),bothsexes,0_4,141262,5711685,2.5%
2005,462,Maldives,bothsexes,0_4,2821,28600,9.9%
2005,524,Nepal,bothsexes,0_4,20172,3336364,0.6%
2005,586,Pakistan,bothsexes,0_4,17071,22739446,0.1%
2005,144,Sri Lanka,bothsexes,0_4,1004,1746421,0.1%
2005,156,China,bothsexes,0_4,40940,84333007,0.0%
2005,344,"China, Hong Kong SAR",bothsexes,0_4,17043,220213,7.7%
2005,446,"China, Macao SAR",bothsexes,0_4,3997,18118,22.1%
2005,408,Dem. People's Republic of Korea,bothsexes,0_4,1749,1906335,0.1%
2005,392,Japan,bothsexes,0_4,66255,5669456,1.2%
2005,496,Mongolia,bothsexes,0_4,331,221602,0.1%
2005,410,Republic of Korea,bothsexes,0_4,5852,2514359,0.2%
2005,96,Brunei Darussalam,bothsexes,0_4,2150,32944,6.5%
2005,116,Cambodia,bothsexes,0_4,1498,1531751,0.1%
2005,360,Indonesia,bothsexes,0_4,20860,22258096,0.1%
2005,418,Lao People's Democratic Republic,bothsexes,0_4,968,756531,0.1%
2005,458,Malaysia,bothsexes,0_4,61340,2544142,2.4%
2005,104,Myanmar,bothsexes,0_4,4118,5328459,0.1%
2005,608,Philippines,bothsexes,0_4,24648,11430489,0.2%
2005,702,Singapore,bothsexes,0_4,35698,210880,16.9%
2005,764,Thailand,bothsexes,0_4,75123,4238456,1.8%
2005,626,Timor-Leste,bothsexes,0_4,867,166331,0.5%
2005,704,Viet Nam,bothsexes,0_4,4459,6697017,0.1%
2005,28,Antigua and Barbuda,bothsexes,0_4,1290,7124,18.1%
2005,533,Aruba,bothsexes,0_4,682,6298,10.8%
2005,44,Bahamas,bothsexes,0_4,1060,29659,3.6%
2005,52,Barbados,bothsexes,0_4,392,18149,2.2%
2005,192,Cuba,bothsexes,0_4,147,672613,0.0%
2005,214,Dominican Republic,bothsexes,0_4,24244,995148,2.4%
2005,308,Grenada,bothsexes,0_4,70,9336,0.7%
2005,312,Guadeloupe,bothsexes,0_4,2892,33428,8.7%
2005,332,Haiti,bothsexes,0_4,2197,1240130,0.2%
2005,388,Jamaica,bothsexes,0_4,2272,257474,0.9%
2005,474,Martinique,bothsexes,0_4,1921,25067,7.7%
2005,630,Puerto Rico,bothsexes,0_4,8789,251357,3.5%
2005,662,Saint Lucia,bothsexes,0_4,689,12538,5.5%
2005,670,Saint Vincent and the Grenadines,bothsexes,0_4,511,9633,5.3%
2005,780,Trinidad and Tobago,bothsexes,0_4,1543,91461,1.7%
2005,850,United States Virgin Islands,bothsexes,0_4,1732,7454,23.2%
2005,84,Belize,bothsexes,0_4,698,38248,1.8%
2005,188,Costa Rica,bothsexes,0_4,7225,360809,2.0%
2005,222,El Salvador,bothsexes,0_4,1757,653223,0.3%
2005,320,Guatemala,bothsexes,0_4,3504,1991121,0.2%
2005,340,Honduras,bothsexes,0_4,1014,1063713,0.1%
2005,484,Mexico,bothsexes,0_4,32853,11366223,0.3%
2005,558,Nicaragua,bothsexes,0_4,4012,656679,0.6%
2005,591,Panama,bothsexes,0_4,2296,352573,0.7%
2005,32,Argentina,bothsexes,0_4,12898,3558315,0.4%
2005,68,Bolivia (Plurinational State of),bothsexes,0_4,12767,1192173,1.1%
2005,76,Brazil,bothsexes,0_4,12510,16335226,0.1%
2005,152,Chile,bothsexes,0_4,7529,1210669,0.6%
2005,170,Colombia,bothsexes,0_4,11877,4207203,0.3%
2005,218,Ecuador,bothsexes,0_4,17643,1557686,1.1%
2005,254,French Guiana,bothsexes,0_4,2261,26343,8.6%
2005,328,Guyana,bothsexes,0_4,425,83730,0.5%
2005,600,Paraguay,bothsexes,0_4,6881,677981,1.0%
2005,604,Peru,bothsexes,0_4,5734,2937223,0.2%
2005,740,Suriname,bothsexes,0_4,2924,53281,5.5%
2005,858,Uruguay,bothsexes,0_4,3067,252926,1.2%
2005,862,Venezuela (Bolivarian Republic of),bothsexes,0_4,21863,2857293,0.8%
2005,36,Australia,bothsexes,0_4,35420,1268645,2.8%
2005,554,New Zealand,bothsexes,0_4,14141,284573,5.0%
2005,242,Fiji,bothsexes,0_4,784,89217,0.9%
2005,540,New Caledonia,bothsexes,0_4,1337,21094,6.3%
2005,598,Papua New Guinea,bothsexes,0_4,2279,947893,0.2%
2005,90,Solomon Islands,bothsexes,0_4,195,72320,0.3%
2005,548,Vanuatu,bothsexes,0_4,228,29659,0.8%
2005,316,Guam,bothsexes,0_4,2250,15836,14.2%
2005,296,Kiribati,bothsexes,0_4,194,10812,1.8%
2005,583,Micronesia (Fed. States of),bothsexes,0_4,190,13339,1.4%
2005,258,French Polynesia,bothsexes,0_4,873,22956,3.8%
2005,882,Samoa,bothsexes,0_4,775,25200,3.1%
2005,776,Tonga,bothsexes,0_4,546,13754,4.0%
2005,112,Belarus,bothsexes,0_4,16312,445675,3.7%
2005,100,Bulgaria,bothsexes,0_4,2129,331378,0.6%
2005,203,Czechia,bothsexes,0_4,5394,468137,1.2%
2005,348,Hungary,bothsexes,0_4,5153,476114,1.1%
2005,616,Poland,bothsexes,0_4,33759,1787845,1.9%
2005,498,Republic of Moldova,bothsexes,0_4,9789,205480,4.8%
2005,642,Romania,bothsexes,0_4,12598,1044333,1.2%
2005,643,Russian Federation,bothsexes,0_4,68485,6946822,1.0%
2005,703,Slovakia,bothsexes,0_4,6067,259077,2.3%
2005,804,Ukraine,bothsexes,0_4,23917,1982496,1.2%
2005,830,Channel Islands,bothsexes,0_4,578,8122,7.1%
2005,208,Denmark,bothsexes,0_4,6452,325847,2.0%
2005,233,Estonia,bothsexes,0_4,991,66211,1.5%
2005,246,Finland,bothsexes,0_4,3536,284683,1.2%
2005,352,Iceland,bothsexes,0_4,1015,20809,4.9%
2005,372,Ireland,bothsexes,0_4,15807,298602,5.3%
2005,428,Latvia,bothsexes,0_4,2283,100715,2.3%
2005,440,Lithuania,bothsexes,0_4,2718,147439,1.8%
2005,578,Norway,bothsexes,0_4,7900,288371,2.7%
2005,752,Sweden,bothsexes,0_4,11663,491224,2.4%
2005,826,United Kingdom,bothsexes,0_4,100103,3458060,2.9%
2005,8,Albania,bothsexes,0_4,9396,219405,4.3%
2005,70,Bosnia and Herzegovina,bothsexes,0_4,2313,177160,1.3%
2005,191,Croatia,bothsexes,0_4,6663,206133,3.2%
2005,300,Greece,bothsexes,0_4,14658,540714,2.7%
2005,380,Italy,bothsexes,0_4,52163,2778817,1.9%
2005,470,Malta,bothsexes,0_4,358,19974,1.8%
2005,807,North Macedonia,bothsexes,0_4,5543,124035,4.5%
2005,620,Portugal,bothsexes,0_4,14701,551530,2.7%
2005,688,Serbia,bothsexes,0_4,3394,536005,0.6%
2005,705,Slovenia,bothsexes,0_4,2120,87612,2.4%
2005,724,Spain,bothsexes,0_4,56559,2172942,2.6%
2005,40,Austria,bothsexes,0_4,16235,398127,4.1%
2005,56,Belgium,bothsexes,0_4,17080,583492,2.9%
2005,250,France,bothsexes,0_4,74543,3834582,1.9%
2005,276,Germany,bothsexes,0_4,67825,3597656,1.9%
2005,442,Luxembourg,bothsexes,0_4,2420,27527,8.8%
2005,528,Netherlands,bothsexes,0_4,21804,1003697,2.2%
2005,756,Switzerland,bothsexes,0_4,61807,364777,16.9%
2005,124,Canada,bothsexes,0_4,44770,1710664,2.6%
2005,840,United States of America,bothsexes,0_4,421856,20270034,2.1%
2010,108,Burundi,bothsexes,0_4,28058,1578652,1.8%
2010,174,Comoros,bothsexes,0_4,444,106769,0.4%
2010,262,Djibouti,bothsexes,0_4,4297,91279,4.7%
2010,232,Eritrea,bothsexes,0_4,1038,526330,0.2%
2010,231,Ethiopia,bothsexes,0_4,31058,14244956,0.2%
2010,404,Kenya,bothsexes,0_4,69342,6852972,1.0%
2010,450,Madagascar,bothsexes,0_4,1490,3410086,0.0%
2010,454,Malawi,bothsexes,0_4,13973,2632443,0.5%
2010,480,Mauritius,bothsexes,0_4,306,80784,0.4%
2010,175,Mayotte,bothsexes,0_4,3391,34972,9.7%
2010,508,Mozambique,bothsexes,0_4,29399,4176654,0.7%
2010,638,Réunion,bothsexes,0_4,4136,70953,5.8%
2010,646,Rwanda,bothsexes,0_4,32167,1578408,2.0%
2010,690,Seychelles,bothsexes,0_4,259,7513,3.4%
2010,706,Somalia,bothsexes,0_4,5860,2266662,0.3%
2010,728,South Sudan,bothsexes,0_4,24671,1583165,1.6%
2010,800,Uganda,bothsexes,0_4,50380,6266986,0.8%
2010,834,United Republic of Tanzania,bothsexes,0_4,22984,7901237,0.3%
2010,894,Zambia,bothsexes,0_4,7012,2486007,0.3%
2010,716,Zimbabwe,bothsexes,0_4,12095,1997281,0.6%
2010,24,Angola,bothsexes,0_4,24519,4472076,0.5%
2010,120,Cameroon,bothsexes,0_4,24687,3462007,0.7%
2010,140,Central African Republic,bothsexes,0_4,10939,731904,1.5%
2010,148,Chad,bothsexes,0_4,42446,2324091,1.8%
2010,178,Congo,bothsexes,0_4,43956,702728,6.3%
2010,180,Democratic Republic of the Congo,bothsexes,0_4,24354,12134255,0.2%
2010,226,Equatorial Guinea,bothsexes,0_4,486,149134,0.3%
2010,266,Gabon,bothsexes,0_4,23063,233724,9.9%
2010,678,Sao Tome and Principe,bothsexes,0_4,117,29767,0.4%
2010,72,Botswana,bothsexes,0_4,4150,253287,1.6%
2010,748,Eswatini,bothsexes,0_4,2046,151903,1.3%
2010,426,Lesotho,bothsexes,0_4,394,249721,0.2%
2010,516,Namibia,bothsexes,0_4,3488,288161,1.2%
2010,710,South Africa,bothsexes,0_4,53470,5520410,1.0%
2010,204,Benin,bothsexes,0_4,13305,1558811,0.9%
2010,854,Burkina Faso,bothsexes,0_4,31406,2842944,1.1%
2010,132,Cabo Verde,bothsexes,0_4,167,52057,0.3%
2010,384,Côte d'Ivoire,bothsexes,0_4,94837,3335502,2.8%
2010,270,Gambia,bothsexes,0_4,17204,317504,5.4%
2010,288,Ghana,bothsexes,0_4,22533,3587523,0.6%
2010,324,Guinea,bothsexes,0_4,13379,1771638,0.8%
2010,624,Guinea-Bissau,bothsexes,0_4,3128,254840,1.2%
2010,430,Liberia,bothsexes,0_4,8433,641396,1.3%
2010,466,Mali,bothsexes,0_4,23355,2928050,0.8%
2010,478,Mauritania,bothsexes,0_4,12515,551552,2.3%
2010,562,Niger,bothsexes,0_4,15011,3423709,0.4%
2010,566,Nigeria,bothsexes,0_4,144375,27695440,0.5%
2010,686,Senegal,bothsexes,0_4,13700,2147173,0.6%
2010,694,Sierra Leone,bothsexes,0_4,3688,1054666,0.3%
2010,768,Togo,bothsexes,0_4,28376,1065209,2.7%
2010,12,Algeria,bothsexes,0_4,13346,3852283,0.3%
2010,818,Egypt,bothsexes,0_4,11645,9744421,0.1%
2010,434,Libya,bothsexes,0_4,40229,639620,6.3%
2010,504,Morocco,bothsexes,0_4,5054,3175823,0.2%
2010,729,Sudan,bothsexes,0_4,64490,5557948,1.2%
2010,788,Tunisia,bothsexes,0_4,1884,860068,0.2%
2010,732,Western Sahara,bothsexes,0_4,221,48513,0.5%
2010,51,Armenia,bothsexes,0_4,3819,201083,1.9%
2010,31,Azerbaijan,bothsexes,0_4,7946,702250,1.1%
2010,48,Bahrain,bothsexes,0_4,27442,91447,30.0%
2010,196,Cyprus,bothsexes,0_4,3147,64003,4.9%
2010,268,Georgia,bothsexes,0_4,806,261899,0.3%
2010,368,Iraq,bothsexes,0_4,727,4539635,0.0%
2010,376,Israel,bothsexes,0_4,10770,731623,1.5%
2010,400,Jordan,bothsexes,0_4,450384,1003581,44.9%
2010,414,Kuwait,bothsexes,0_4,159654,273634,58.3%
2010,422,Lebanon,bothsexes,0_4,8174,370760,2.2%
